f1_score,groundtruth_f1_score,dataset,model
0.3545042737766315,0.3,93,463
0.349792250324349,0.3,93,465
0.5721878521056248,0.909090909,93,363
0.519300488765577,0.303030303,93,367
0.5071550092546234,0.303030303,93,369
0.5424082901218921,0.666666667,93,415
0.39825621702027575,0.5,93,323
0.6798030687616963,0.384615385,93,371
0.6138490896146852,0.37037037,93,399
0.5952517162943115,0.37037037,93,401
0.5399115552677027,0.909090909,93,411
0.4830674273272254,0.631578947,93,327
0.5748264118802269,0.666666667,93,389
0.39449520385357745,0.5,93,325
0.6163954360367001,0.666666667,93,477
0.558418349470972,0.909090909,93,365
0.6580971982382816,0.384615385,93,373
0.3200607712067979,0.342857143,93,319
0.3179281058464928,0.352941176,93,321
0.49228786447128436,0.625,93,351
0.48298799645370016,0.625,93,353
0.5218294516250013,0.666666667,93,417
0.3996899502858101,0.454545455,93,431
0.3924093194230893,0.454545455,93,433
0.6914874090516443,0.666666667,93,453
0.7549902582661027,0.428571429,93,485
0.479207470859801,0.909090909,93,379
0.39442675449747744,0.4,93,308
0.3882076267060663,0.413793103,93,310
0.47739104187881615,0.631578947,93,329
0.6349522603690131,0.714285714,93,423
0.6180164992965903,0.714285714,93,425
0.531043434639338,0.909090909,93,413
0.7267705346753228,0.625,93,345
0.2743132676684862,0.444444444,93,290
0.45114970744893573,0.769230769,93,291
0.2852875395383556,0.5,93,292
0.4422770968828269,0.833333333,93,293
0.28522222648640894,0.5,93,294
0.4402140187001963,0.833333333,93,295
0.2849994379541378,0.5,93,296
0.44059122479487745,0.833333333,93,297
0.2849994767230766,0.5,93,298
0.4157051039238623,0.545454545,93,299
0.41060356842282963,0.545454545,93,301
0.4294993482777077,0.666666667,93,320
0.4279616672278451,0.666666667,93,322
0.5025589279584374,0.666666667,93,324
0.4965109319948861,0.666666667,93,326
0.5227354393370549,0.705882353,93,328
0.5161987351742445,0.705882353,93,330
0.5210542088626653,0.909090909,93,347
0.5244583525350395,0.909090909,93,348
0.5122954494910066,0.909090909,93,349
0.5147207346193119,0.909090909,93,350
0.5192332665979346,0.714285714,93,352
0.5121994469576963,0.714285714,93,354
0.5257791944464191,0.625,93,355
0.5356882283073823,0.714285714,93,356
0.5198072641727084,0.625,93,357
0.5310087613539941,0.714285714,93,358
0.5063461167909253,0.666666667,93,375
0.5158318778636789,0.714285714,93,376
0.49862846156622276,0.666666667,93,377
0.5069775417856002,0.714285714,93,378
0.46871201068976565,0.909090909,93,380
0.47068935955628544,0.909090909,93,381
0.45947398090514635,0.909090909,93,382
0.4295117731277701,0.666666667,93,383
0.48893427543505374,0.769230769,93,384
0.4185092272029761,0.666666667,93,385
0.47815595624872725,0.769230769,93,386
0.3908470979774897,0.476190476,93,403
0.4658793727054783,0.666666667,93,404
0.38664563001837865,0.476190476,93,405
0.4612875410872893,0.666666667,93,406
0.4730799185613231,0.666666667,93,407
0.49099149641894807,0.714285714,93,408
0.46474227918164007,0.666666667,93,409
0.4826994425065426,0.714285714,93,410
0.532351915162165,0.909090909,93,412
0.5228041251849403,0.909090909,93,414
0.46639186538676825,0.714285714,93,432
0.4601273137488372,0.714285714,93,434
0.4508661271888939,0.526315789,93,435
0.4950742111400891,0.714285714,93,436
0.4445231106872704,0.526315789,93,437
0.4887420173290429,0.714285714,93,438
0.4162137981928183,0.666666667,93,439
0.42042153460065396,0.714285714,93,440
0.4136681013241542,0.666666667,93,441
0.4166737938835114,0.714285714,93,442
0.4786528445539776,0.909090909,93,459
0.46451495511042096,0.909090909,93,460
0.47066030457904307,0.909090909,93,461
0.4560186874433982,0.909090909,93,462
0.4402013345547452,0.5,93,464
0.4366565895690739,0.5,93,466
0.37829071129861824,0.352941176,93,467
0.44881764606676555,0.5,93,468
0.3735541814182074,0.352941176,93,469
0.4438075425906861,0.5,93,470
0.47680752593295617,0.5,93,487
0.48373171301719486,0.545454545,93,488
0.4715688193817954,0.5,93,489
0.47646831597667816,0.545454545,93,490
0.5152101013291343,0.666666667,93,491
0.505759210021955,0.666666667,93,492
0.5079522314279785,0.666666667,93,493
0.49666686921842224,0.666666667,93,494
0.44171299193980296,0.333333333,93,495
0.48418933080626714,0.461538462,93,496
0.4331925537302883,0.333333333,93,497
0.47538709201961443,0.461538462,93,498
0.5113545168343908,0.461538462,93,515
0.5060588665733592,0.5,93,516
0.5012083570410246,0.461538462,93,517
0.496582310111587,0.5,93,518
0.4217386846275029,0.461538462,93,519
0.4207798659132001,0.5,93,520
0.4172947498462788,0.461538462,93,521
0.4156481408418096,0.5,93,522
0.5140431727916334,0.666666667,93,523
0.5072603486730352,0.666666667,93,524
0.5062471424089067,0.666666667,93,525
0.49952275337069957,0.666666667,93,526
0.3822343652714799,0.6,93,289
0.6213783992371462,0.526315789,93,338
0.7245028980213868,0.588235294,93,374
0.6457857503199453,0.714285714,93,391
0.7405818756025504,0.769230769,93,392
0.7871849629163096,0.909090909,93,427
0.8039114242098465,0.909090909,93,428
0.6810749167973069,0.909090909,93,445
0.7523680575252046,0.909090909,93,446
0.5954293390742766,0.428571429,93,481
0.6379953666341327,0.545454545,93,482
0.5536580278739073,0.352941176,93,499
0.6565488051826701,0.461538462,93,500
0.6374437889441101,0.555555556,93,340
0.6236608609004528,0.555555556,93,342
0.43449376972625986,0.666666667,93,359
0.5759778247994364,0.714285714,93,360
0.42396112055675905,0.666666667,93,361
0.5639942443500521,0.714285714,93,362
0.5967669706467242,0.666666667,93,387
0.6832469830731186,0.625,93,400
0.6639417864407818,0.625,93,402
0.4742472035084555,0.666666667,93,419
0.5998266853440267,0.769230769,93,420
0.4602131854745977,0.666666667,93,421
0.5833287775499664,0.769230769,93,422
0.6147971345701163,0.428571429,93,479
0.6570653717562907,0.545454545,93,480
0.5346069766818488,0.352941176,93,501
0.6402294473172632,0.461538462,93,502
0.6385250405282961,0.526315789,93,336
0.6690862327185068,0.666666667,93,447
0.7661691475998588,0.909090909,93,429
0.645896296533819,0.666666667,93,449
0.5308202417658071,0.461538462,93,471
0.5157980568389406,0.461538462,93,473
0.6673824935683621,0.6,93,311
0.6540918189980388,0.6,93,313
0.6308386406892026,0.714285714,93,393
0.6326394002884599,0.666666667,93,475
0.7464808766564961,0.625,93,343
0.6811748243873146,0.909090909,93,366
0.6476624771352286,0.588235294,93,370
0.7525294061360345,0.909090909,93,397
0.779372097236769,0.909090909,93,398
0.6765938343161515,0.769230769,93,416
0.6575818682463205,0.769230769,93,418
0.778990904295511,0.909090909,93,444
0.757335227719248,0.769230769,93,448
0.7358167921280387,0.769230769,93,450
0.7666983431232506,0.769230769,93,452
0.7459977424517648,0.769230769,93,454
0.8250544881520467,0.714285714,93,455
0.8118656955456984,0.769230769,93,456
0.8029136560544009,0.714285714,93,457
0.7883059786143246,0.769230769,93,458
0.7024227809888557,0.666666667,93,478
0.7760232265911563,0.545454545,93,484
0.753817289734663,0.545454545,93,486
0.7112309694261499,0.666666667,93,451
0.7760926927444272,0.428571429,93,483
0.639835000167723,0.428571429,93,503
0.6210857823050381,0.428571429,93,505
0.7507658520970992,0.666666667,93,346
0.7719656481751014,0.909090909,93,395
0.7070381134411121,0.769230769,93,426
0.7801269059904175,0.909090909,93,430
0.7323774283971638,0.461538462,93,504
0.7106345998831822,0.461538462,93,506
0.662385030036891,0.555555556,93,368
0.7163358733055549,0.666666667,93,507
0.69573588937498,0.666666667,93,509
0.7686464218448087,0.666666667,93,508
0.7452870419923134,0.666666667,93,510
0.7751893402079377,0.461538462,93,511
0.7531272648920071,0.461538462,93,513
0.7717556527392101,0.666666667,93,344
0.7469234571888348,0.588235294,93,372
0.6780569531770142,1.0,93,334
0.7093193670128756,0.769230769,93,390
0.6962237581359064,0.909090909,93,364
0.8005943596011337,0.909090909,93,396
0.7102072464952132,0.909090909,93,443
0.6434789080942339,0.5,93,474
0.7229827342650519,0.666666667,93,476
0.7707908379359139,0.5,93,512
0.7490668630756796,0.5,93,514
0.6602816488397469,0.5,93,472
0.5133614705589737,1.0,93,331
0.5042003992984707,1.0,93,333
0.7328068458500255,0.769230769,93,388
0.6899198064057463,1.0,93,332
0.7233274838023124,0.769230769,93,394
0.7327448786213369,0.666666667,93,312
0.718928618180831,0.666666667,93,314
0.7271082890165035,0.769230769,93,424
0.9267530705705405,1.0,93,317
0.8657539196995462,1.0,93,318
0.9533575153000069,1.0,93,315
0.8927048661023216,1.0,93,316
0.1841762372232634,0.3,146,585
0.519300488765577,0.588235294,146,367
0.5071550092546234,0.5,146,369
0.5424082901218921,0.303030303,146,415
0.6798030687616963,0.909090909,146,371
0.6138490896146852,0.909090909,146,399
0.5952517162943115,0.8,146,401
0.5748264118802269,0.380952381,146,389
0.6163954360367001,0.307692308,146,477
0.6580971982382816,0.8,146,373
0.6914874090516443,0.615384615,146,453
0.7549902582661027,0.8,146,485
0.1993881977382861,0.315789474,146,589
0.39442675449747744,0.428571429,146,308
0.3882076267060663,0.384615385,146,310
0.6349522603690131,0.666666667,146,423
0.6180164992965903,0.571428571,146,425
0.7267705346753228,0.909090909,146,345
0.49866919763149137,0.555555556,146,341
0.4279418307098751,0.5,146,555
0.470807985341773,0.615384615,146,556
0.41198525923347223,0.375,146,557
0.4567374078017914,0.5,146,558
0.4571658044524597,0.666666667,146,564
0.44562230435895656,0.545454545,146,566
0.478661989362953,0.8,146,568
0.4661805266381183,0.666666667,146,570
0.6213783992371462,0.5,146,338
0.7245028980213868,0.8,146,374
0.6457857503199453,0.476190476,146,391
0.7405818756025504,0.625,146,392
0.7871849629163096,0.909090909,146,427
0.8039114242098465,0.909090909,146,428
0.6810749167973069,0.444444444,146,445
0.7523680575252046,0.615384615,146,446
0.5954293390742766,0.571428571,146,481
0.6379953666341327,0.615384615,146,482
0.5536580278739073,0.555555556,146,499
0.6565488051826701,0.666666667,146,500
0.4213740468001559,0.571428571,146,535
0.4466210641797662,0.615384615,146,536
0.5106676450205524,0.631578947,146,339
0.6374437889441101,0.75,146,340
0.6236608609004528,0.666666667,146,342
0.5759778247994364,0.476190476,146,360
0.5639942443500521,0.421052632,146,362
0.5967669706467242,0.476190476,146,387
0.6832469830731186,0.909090909,146,400
0.6639417864407818,0.8,146,402
0.4742472035084555,0.344827586,146,419
0.5998266853440267,0.666666667,146,420
0.5833287775499664,0.571428571,146,422
0.6147971345701163,0.666666667,146,479
0.6570653717562907,0.714285714,146,480
0.5346069766818488,0.444444444,146,501
0.6402294473172632,0.571428571,146,502
0.4176250939089261,0.8,146,539
0.4063301488119979,0.8,146,540
0.4080836737774026,0.666666667,146,541
0.3966340767264317,0.666666667,146,542
0.3299124468709502,0.5,146,559
0.3774261666320792,0.615384615,146,560
0.3191515990317703,0.375,146,561
0.3674798427957352,0.5,146,562
0.2053777363454635,0.333333333,146,641
0.2921251662835251,0.347826087,146,527
0.6385250405282961,0.571428571,146,336
0.21763470801002588,0.352941176,146,645
0.6690862327185068,0.555555556,146,447
0.7661691475998588,0.8,146,429
0.31043722987416356,0.363636364,146,531
0.645896296533819,0.444444444,146,449
0.5308202417658071,0.37037037,146,471
0.6673824935683621,0.6,146,311
0.6540918189980388,0.526315789,146,313
0.6308386406892026,0.380952381,146,393
0.6326394002884599,0.384615385,146,475
0.7464808766564961,1.0,146,343
0.1930489386115013,0.4,146,583
0.27915383815313,0.4,146,613
0.2852924549702351,0.4,146,617
0.6811748243873146,0.470588235,146,366
0.6476624771352286,0.571428571,146,370
0.7525294061360345,0.533333333,146,397
0.779372097236769,0.615384615,146,398
0.6765938343161515,0.625,146,416
0.6575818682463205,0.5,146,418
0.778990904295511,0.714285714,146,444
0.757335227719248,0.714285714,146,448
0.7358167921280387,0.615384615,146,450
0.7666983431232506,0.769230769,146,452
0.7459977424517648,0.666666667,146,454
0.8250544881520467,0.909090909,146,455
0.8118656955456984,0.909090909,146,456
0.8029136560544009,0.8,146,457
0.7883059786143246,0.8,146,458
0.7024227809888557,0.533333333,146,478
0.7760232265911563,0.909090909,146,484
0.753817289734663,0.8,146,486
0.3918497001850354,0.615384615,146,528
0.38337215245035805,0.5,146,530
0.39692072847521226,0.615384615,146,532
0.3891314772410054,0.5,146,534
0.4146673963863158,0.461538462,146,537
0.43892083785228087,0.5,146,538
0.42345208348085406,0.615384615,146,563
0.4100129913490299,0.5,146,565
0.4857405377117153,0.8,146,567
0.4739298754622368,0.666666667,146,569
0.7112309694261499,0.714285714,146,451
0.7760926927444272,0.909090909,146,483
0.639835000167723,0.555555556,146,503
0.6210857823050381,0.444444444,146,505
0.20607222782957407,0.421052632,146,587
0.7507658520970992,0.909090909,146,346
0.7719656481751014,0.625,146,395
0.282488296109393,0.428571429,146,669
0.2850747228960257,0.428571429,146,673
0.7070381134411121,0.615384615,146,426
0.7801269059904175,0.8,146,430
0.7323774283971638,0.666666667,146,504
0.7106345998831822,0.571428571,146,506
0.662385030036891,0.666666667,146,368
0.7163358733055549,0.714285714,146,507
0.69573588937498,0.615384615,146,509
0.21427546515835677,0.444444444,146,639
0.7686464218448087,0.769230769,146,508
0.7452870419923134,0.666666667,146,510
0.7751893402079377,0.909090909,146,511
0.7531272648920071,0.8,146,513
0.2838227155786457,0.461538462,146,649
0.7717556527392101,1.0,146,344
0.7469234571888348,0.909090909,146,372
0.2239331415479608,0.470588235,146,643
0.6780569531770142,0.476190476,146,334
0.7093193670128756,0.533333333,146,390
0.6962237581359064,0.526315789,146,364
0.8005943596011337,0.714285714,146,396
0.7102072464952132,0.555555556,146,443
0.6434789080942339,0.533333333,146,474
0.7229827342650519,0.625,146,476
0.7707908379359139,0.909090909,146,512
0.7490668630756796,0.8,146,514
0.6602816488397469,0.625,146,472
0.7328068458500255,0.625,146,388
0.27836347844722137,0.5,146,586
0.28384978080701073,0.5,146,590
0.2849254599508527,0.5,146,593
0.3017200503342797,0.5,146,677
0.6899198064057463,0.52173913,146,332
0.2833714235672039,0.615384615,146,584
0.7233274838023124,0.533333333,146,394
0.2918661231654622,0.533333333,146,611
0.2954480256042809,0.533333333,146,615
0.7327448786213369,0.705882353,146,312
0.718928618180831,0.625,146,314
0.3110053320504337,0.545454545,146,594
0.32211724435493594,0.545454545,146,614
0.3257478836282611,0.545454545,146,618
0.3051907391747686,0.545454545,146,621
0.28511577904186647,0.545454545,146,642
0.2879661097498758,0.545454545,146,646
0.30547792200154716,0.545454545,146,650
0.7271082890165035,0.714285714,146,424
0.9267530705705405,0.909090909,146,317
0.8657539196995462,0.909090909,146,318
0.29158889911071656,0.615384615,146,591
0.2914249098079632,0.571428571,146,647
0.28862101781019545,0.615384615,146,588
0.2955252013342191,0.571428571,146,667
0.29544418035934195,0.571428571,146,671
0.29148068606011074,0.666666667,146,640
0.293637673392354,0.666666667,146,644
0.33114320261295377,0.6,146,622
0.3197270596432359,0.6,146,670
0.3204074737365971,0.6,146,674
0.3246070851917264,0.6,146,678
0.3127413429101676,0.615384615,146,675
0.3181827703768739,0.666666667,146,592
0.3132702737208294,0.666666667,146,648
0.9533575153000069,1.0,146,315
0.8927048661023216,1.0,146,316
0.315393663660251,0.666666667,146,619
0.35590296775085667,0.666666667,146,597
0.34490642206242894,0.666666667,146,598
0.3335995882515065,0.666666667,146,612
0.3365379589471605,0.666666667,146,616
0.3580769131960432,0.666666667,146,625
0.3459227387714633,0.666666667,146,626
0.3506738819251244,0.666666667,146,653
0.33927645844657084,0.666666667,146,654
0.3507033181391224,0.666666667,146,681
0.3392887961454448,0.666666667,146,682
0.34154975347960403,0.727272727,146,620
0.33104598075585306,0.727272727,146,668
0.33103412627154294,0.727272727,146,672
0.3353020238645641,0.727272727,146,676
0.3554534414514924,0.8,146,596
0.35701390157188806,0.8,146,624
0.3498297755717467,0.8,146,652
0.3503799589458696,0.8,146,680
0.3664206216694085,0.8,146,595
0.3685870450973893,0.8,146,623
0.36118401382647053,0.8,146,651
0.36120591676922154,0.8,146,679
0.1841762372232634,0.454545455,161,585
0.5721878521056248,0.3,161,363
0.519300488765577,0.705882353,161,367
0.5071550092546234,0.705882353,161,369
0.5424082901218921,0.363636364,161,415
0.41958789303227667,0.304347826,161,335
0.40486969114624155,0.304347826,161,337
0.6798030687616963,0.923076923,161,371
0.6138490896146852,0.923076923,161,399
0.5952517162943115,0.923076923,161,401
0.5748264118802269,0.545454545,161,389
0.6163954360367001,0.545454545,161,477
0.558418349470972,0.307692308,161,365
0.6580971982382816,0.923076923,161,373
0.5218294516250013,0.363636364,161,417
0.6914874090516443,0.8,161,453
0.7549902582661027,0.923076923,161,485
0.1993881977382861,0.5,161,589
0.39442675449747744,0.482758621,161,308
0.3882076267060663,0.5,161,310
0.6349522603690131,0.8,161,423
0.6180164992965903,0.8,161,425
0.7267705346753228,1.0,161,345
0.49866919763149137,0.777777778,161,341
0.4279418307098751,0.625,161,555
0.470807985341773,0.833333333,161,556
0.41198525923347223,0.625,161,557
0.4567374078017914,0.833333333,161,558
0.4571658044524597,0.833333333,161,564
0.44562230435895656,0.833333333,161,566
0.478661989362953,0.833333333,161,568
0.4661805266381183,0.833333333,161,570
0.6213783992371462,0.636363636,161,338
0.7245028980213868,0.923076923,161,374
0.6457857503199453,0.571428571,161,391
0.7405818756025504,0.8,161,392
0.7871849629163096,0.923076923,161,427
0.8039114242098465,0.923076923,161,428
0.6810749167973069,0.705882353,161,445
0.7523680575252046,0.923076923,161,446
0.5954293390742766,0.8,161,481
0.6379953666341327,0.923076923,161,482
0.5536580278739073,0.705882353,161,499
0.6565488051826701,0.923076923,161,500
0.4213740468001559,0.714285714,161,535
0.4466210641797662,0.833333333,161,536
0.5106676450205524,0.777777778,161,339
0.6374437889441101,0.875,161,340
0.6236608609004528,0.875,161,342
0.5759778247994364,0.666666667,161,360
0.5639942443500521,0.666666667,161,362
0.5967669706467242,0.545454545,161,387
0.6832469830731186,0.923076923,161,400
0.6639417864407818,0.923076923,161,402
0.4742472035084555,0.413793103,161,419
0.5998266853440267,0.705882353,161,420
0.4602131854745977,0.444444444,161,421
0.5833287775499664,0.75,161,422
0.6147971345701163,0.8,161,479
0.6570653717562907,0.923076923,161,480
0.5346069766818488,0.705882353,161,501
0.6402294473172632,0.923076923,161,502
0.4176250939089261,0.833333333,161,539
0.4063301488119979,0.833333333,161,540
0.4080836737774026,0.833333333,161,541
0.3966340767264317,0.833333333,161,542
0.3299124468709502,0.625,161,559
0.3774261666320792,0.833333333,161,560
0.3191515990317703,0.625,161,561
0.3674798427957352,0.833333333,161,562
0.2053777363454635,0.526315789,161,641
0.2921251662835251,0.434782609,161,527
0.2823382858581705,0.454545455,161,529
0.6385250405282961,0.636363636,161,336
0.21763470801002588,0.555555556,161,645
0.6690862327185068,0.705882353,161,447
0.7661691475998588,0.923076923,161,429
0.31043722987416356,0.434782609,161,531
0.645896296533819,0.705882353,161,449
0.5308202417658071,0.428571429,161,471
0.5157980568389406,0.444444444,161,473
0.6673824935683621,0.777777778,161,311
0.6540918189980388,0.777777778,161,313
0.6308386406892026,0.571428571,161,393
0.6326394002884599,0.52173913,161,475
0.7464808766564961,1.0,161,343
0.1930489386115013,0.454545455,161,583
0.27915383815313,0.666666667,161,613
0.2852924549702351,0.666666667,161,617
0.6811748243873146,0.666666667,161,366
0.6476624771352286,0.8,161,370
0.7525294061360345,0.705882353,161,397
0.779372097236769,0.8,161,398
0.6765938343161515,0.631578947,161,416
0.6575818682463205,0.666666667,161,418
0.778990904295511,0.923076923,161,444
0.757335227719248,0.923076923,161,448
0.7358167921280387,0.923076923,161,450
0.7666983431232506,0.923076923,161,452
0.7459977424517648,0.923076923,161,454
0.8250544881520467,0.923076923,161,455
0.8118656955456984,0.923076923,161,456
0.8029136560544009,0.923076923,161,457
0.7883059786143246,0.923076923,161,458
0.7024227809888557,0.857142857,161,478
0.7760232265911563,0.923076923,161,484
0.753817289734663,0.923076923,161,486
0.3918497001850354,0.769230769,161,528
0.38337215245035805,0.769230769,161,530
0.39692072847521226,0.769230769,161,532
0.3891314772410054,0.769230769,161,534
0.4146673963863158,0.714285714,161,537
0.43892083785228087,0.833333333,161,538
0.42345208348085406,0.714285714,161,563
0.4100129913490299,0.714285714,161,565
0.4857405377117153,0.833333333,161,567
0.4739298754622368,0.833333333,161,569
0.30277173351720404,0.476190476,161,533
0.7112309694261499,0.8,161,451
0.7760926927444272,0.923076923,161,483
0.639835000167723,0.705882353,161,503
0.6210857823050381,0.705882353,161,505
0.20607222782957407,0.526315789,161,587
0.7507658520970992,1.0,161,346
0.7719656481751014,0.705882353,161,395
0.282488296109393,0.666666667,161,669
0.2850747228960257,0.666666667,161,673
0.7070381134411121,0.923076923,161,426
0.7801269059904175,0.923076923,161,430
0.7323774283971638,0.923076923,161,504
0.7106345998831822,0.923076923,161,506
