groundtruth_balanced_accuracy,balanced_accuracy,dataset,model
0.672733762,0.6393129154032641,1,97
0.748037116,0.6624506712361881,1,98
0.755531763,0.6907280090485476,1,99
0.995360457,0.8681038675907276,1,100
0.994289793,0.8424758040399545,1,101
0.98965025,0.8481107775220218,1,102
0.996074233,0.878406072771962,1,103
0.998572448,0.8760860624871172,1,104
0.996788009,0.8777926413817378,1,105
0.995003569,0.8743560716797405,1,106
0.995003569,0.8746185828401989,1,107
0.564239829,0.538672669909648,1,108
0.584939329,0.5366134504216462,1,109
0.756245539,0.6635779572659595,1,110
0.727337616,0.6703276280306169,1,111
0.593147752,0.5460908288273559,1,112
0.992862241,0.8357923533792522,1,113
0.559957173,0.5403443218037375,1,114
0.987508922,0.8404763237857047,1,115
0.575660243,0.5209722249101307,1,116
0.982869379,0.8498798499432972,1,117
0.578158458,0.5846652178263106,1,118
0.975374732,0.8569762588350179,1,119
0.980728051,0.8482232845078521,1,120
0.584582441,0.5634768217482938,1,121
0.499286224,0.5105730456373537,1,247
0.5,0.5106097578893899,1,248
0.499643112,0.5105623756262019,1,249
0.41184868,0.4547217890615629,1,250
0.514989293,0.5496462100952516,1,251
0.44468237,0.45719377085345464,1,252
0.447537473,0.48412383552807486,1,253
0.553890079,0.548408842792945,1,254
0.546395432,0.5262990213235147,1,255
0.526766595,0.5375259668611038,1,256
0.44111349,0.4727922076769976,1,257
0.5,0.5106097578893899,1,258
0.5,0.5106097578893899,1,259
0.5,0.5106097578893899,1,260
0.5,0.5106097578893899,1,261
0.500713776,0.5108176316168673,1,262
0.5,0.5106097578893899,1,263
0.5,0.5106097578893899,1,264
0.499643112,0.5106172448784191,1,265
0.504282655,0.512541912612708,1,266
0.500713776,0.5112403561073563,1,267
0.493219129,0.5032062457474668,1,268
0.151677373,0.25251207037260615,1,269
0.066738044,0.18891986778132547,1,270
0.5,0.5106097578893899,1,271
0.506067095,0.5185319985080616,1,297
0.502855103,0.5259764798058107,1,298
0.502141328,0.5242628115956496,1,299
0.504639543,0.4970336046881649,1,300
0.517844397,0.5665656937462078,1,301
0.520342612,0.5217259457407123,1,302
0.461099215,0.4359354924888861,1,303
0.575303355,0.5731356840710508,1,304
0.620985011,0.5573047277031115,1,305
0.387937188,0.4778572327730499,1,306
0.428265525,0.40760947526551705,1,307
0.5,0.5106097578893899,1,308
0.454675232,0.48259273248227513,1,309
0.480014276,0.503378036493315,1,310
0.501427552,0.5127095877286513,1,311
0.509279086,0.5097950452820242,1,312
0.5,0.5094971806096309,1,313
0.57958601,0.5206279061203063,1,314
0.413276231,0.4399496307064472,1,315
0.5,0.5106097578893899,1,316
0.5,0.5099726482288804,1,317
0.529978587,0.5327461775085358,1,318
0.453961456,0.5244827771463262,1,319
0.429693076,0.4481628521792384,1,320
0.510706638,0.5171049137923883,1,321
0.799428979,0.7382394653854216,1,372
0.762312634,0.6776388310063555,1,373
0.807280514,0.7339126573409802,1,374
0.996074233,0.8377612593737632,1,375
0.996788009,0.8390649922704525,1,376
0.990720914,0.8761191564552218,1,377
0.99821556,0.8859683610004261,1,378
0.998929336,0.873531328726652,1,379
0.996431121,0.8805427319870646,1,380
0.994646681,0.8739496676972709,1,381
0.997144897,0.8740614489106545,1,382
0.536759458,0.5393400714563182,1,383
0.658815132,0.5818488135427922,1,384
0.813704497,0.7231511020179748,1,385
0.76302641,0.7020914009514354,1,386
0.625624554,0.5680025999698389,1,387
0.974304069,0.8483468582961275,1,388
0.630264097,0.57909176155687,1,389
0.992148465,0.8365474326919143,1,390
0.606709493,0.5795673517270091,1,391
0.991791577,0.8423229476049849,1,392
0.606352605,0.5760922903926714,1,393
0.990007138,0.8283972603339576,1,394
0.989293362,0.8419629876874629,1,395
0.706995004,0.6104010600341577,1,396
0.5,0.5105036747884599,1,422
0.518915061,0.541607719824895,1,423
0.563169165,0.5867965328471659,1,424
0.284796574,0.3528749101237619,1,425
0.459314775,0.4664362988256474,1,426
0.518558173,0.5176584970520293,1,427
0.507137759,0.511315206839788,1,428
0.574232691,0.5716287217538825,1,429
0.513204854,0.5479830555876397,1,430
0.476445396,0.48984852437149057,1,431
0.349036403,0.4189059601145275,1,432
0.5,0.5106097578893899,1,433
0.526052819,0.5144019893532867,1,434
0.517130621,0.5003701073188089,1,435
