groundtruth_balanced_accuracy,balanced_accuracy,dataset,model
0.672733762,0.16881238571445262,1,97
0.748037116,0.17462079521804616,1,98
0.755531763,0.18245788497868665,1,99
0.995360457,0.22863126913743187,1,100
0.994289793,0.2215348424505234,1,101
0.98965025,0.22324984891887104,1,102
0.996074233,0.23142412270785148,1,103
0.998572448,0.23083444779758766,1,104
0.996788009,0.23124811769183784,1,105
0.995003569,0.2303585231630056,1,106
0.995003569,0.23042598309343215,1,107
0.564239829,0.14201175672158503,1,108
0.584939329,0.14139265355557246,1,109
0.756245539,0.17481535658902703,1,110
0.727337616,0.1768106258217652,1,111
0.593147752,0.14400881913374677,1,112
0.992862241,0.21981864454924946,1,113
0.559957173,0.1424426717046093,1,114
0.987508922,0.2212170403999361,1,115
0.575660243,0.13682688354350814,1,116
0.982869379,0.22376954800895682,1,117
0.578158458,0.15453358138065346,1,118
0.975374732,0.22586135138406732,1,119
0.980728051,0.22352176737052037,1,120
0.584582441,0.14866261017714968,1,121
0.499286224,0.13483753530451456,1,247
0.5,0.13484948680463182,1,248
0.499643112,0.1348369454754192,1,249
0.41184868,0.12036987876804824,1,250
0.514989293,0.14554321999024397,1,251
0.44468237,0.12057341251286942,1,252
0.447537473,0.1280572831955586,1,253
0.553890079,0.14489110420328913,1,254
0.546395432,0.13871323816167325,1,255
0.526766595,0.14191920951098055,1,256
0.44111349,0.12505150061259565,1,257
0.5,0.13484948680463182,1,258
0.5,0.13484948680463182,1,259
0.5,0.13484948680463182,1,260
0.5,0.13484948680463182,1,261
0.500713776,0.13490660603700955,1,262
0.5,0.13484948680463182,1,263
0.5,0.13484948680463182,1,264
0.499643112,0.13485027482392656,1,265
0.504282655,0.13527054474388048,1,266
0.500713776,0.1350166568054255,1,267
0.493219129,0.13285300560245153,1,268
0.151677373,0.06708127329367307,1,269
0.066738044,0.050320886089234546,1,270
0.5,0.13484948680463182,1,271
0.506067095,0.137006095902383,1,297
0.502855103,0.13894144335916345,1,298
0.502141328,0.1385851794811706,1,299
0.504639543,0.13107115397440136,1,300
0.517844397,0.15003128719055972,1,301
0.520342612,0.13820000080521083,1,302
0.461099215,0.11463153241960514,1,303
0.575303355,0.15119047271400587,1,304
0.620985011,0.14644951265730752,1,305
0.387937188,0.12682803196785855,1,306
0.428265525,0.10710386974442326,1,307
0.5,0.13484948680463182,1,308
0.454675232,0.12759586962152922,1,309
0.480014276,0.1331289720530739,1,310
