groundtruth_balanced_accuracy,balanced_accuracy,dataset,model
0.672733762,0.3833534226974016,1,97
0.748037116,0.3991649961451687,1,98
0.755531763,0.4143668200248955,1,99
0.995360457,0.5255882160416787,1,100
0.994289793,0.5114636238936077,1,101
0.98965025,0.5138579240038774,1,102
0.996074233,0.531314675336338,1,103
0.998572448,0.5300810012091453,1,104
0.996788009,0.5309735014118167,1,105
0.995003569,0.5289886414870948,1,106
0.995003569,0.5291519238571261,1,107
0.564239829,0.3233349139903236,1,108
0.584939329,0.3225308927238671,1,109
0.756245539,0.40005893860678626,1,110
0.727337616,0.4032152023302026,1,111
0.593147752,0.3277218770263315,1,112
0.992862241,0.5072674623056417,1,113
0.559957173,0.3242361012728483,1,114
0.987508922,0.5091541607499759,1,115
0.575660243,0.31481029980361214,1,116
0.982869379,0.5146291830450694,1,117
0.578158458,0.34964234108969705,1,118
0.975374732,0.5180052304203235,1,119
0.980728051,0.5127751993883303,1,120
0.584582441,0.3378405947684779,1,121
0.499286224,0.30488772706113176,1,247
0.5,0.3049068794820297,1,248
0.499643112,0.30487824827241294,1,249
0.41184868,0.2693631251183195,1,250
0.514989293,0.3267290724835358,1,251
0.44468237,0.27316617443476054,1,252
0.447537473,0.28775341355182577,1,253
0.553890079,0.32744356916900746,1,254
0.546395432,0.3157859864116727,1,255
0.526766595,0.32134226041863123,1,256
0.44111349,0.28133139871345725,1,257
0.5,0.3049068794820297,1,258
0.5,0.3049068794820297,1,259
0.5,0.3049068794820297,1,260
0.5,0.3049068794820297,1,261
0.500713776,0.30502536363177624,1,262
0.5,0.3049068794820297,1,263
0.5,0.3049068794820297,1,264
0.499643112,0.3049168567217816,1,265
0.504282655,0.30642868359187925,1,266
0.500713776,0.30528982977908975,1,267
0.493219129,0.30043671399777105,1,268
0.151677373,0.1459613151209512,1,269
0.066738044,0.1069795128702891,1,270
0.5,0.3049068794820297,1,271
0.506067095,0.30941825506157483,1,297
0.502855103,0.31430613258046075,1,298
0.502141328,0.31248959877382165,1,299
0.504639543,0.29759740393198864,1,300
0.517844397,0.3370420037617247,1,301
0.520342612,0.3113734686542607,1,302
0.461099215,0.26185395933790667,1,303
0.575303355,0.34384819604197975,1,304
0.620985011,0.3368988026304912,1,305
0.387937188,0.2818043030630868,1,306
0.428265525,0.24463432665313425,1,307
0.5,0.3049068794820297,1,308
0.454675232,0.2869493769532422,1,309
0.480014276,0.2999020055507731,1,310
0.501427552,0.3061371756217117,1,311
0.509279086,0.30505689579527295,1,312
0.5,0.30422451948461904,1,313
0.57958601,0.3145791241605357,1,314
0.413276231,0.26081844260609827,1,315
0.5,0.3049068794820297,1,316
0.5,0.3045233903752403,1,317
0.529978587,0.31864653503202817,1,318
0.453961456,0.3099691819572219,1,319
0.429693076,0.2669641724068189,1,320
0.510706638,0.30890585855975966,1,321
0.799428979,0.44385657192337347,1,372
0.762312634,0.40881283759669296,1,373
0.807280514,0.4413169327129179,1,374
0.996074233,0.5086723770806149,1,375
0.996788009,0.5093973328375883,1,376
0.990720914,0.5294096666627528,1,377
0.99821556,0.535840284622093,1,378
0.998929336,0.5288820289368433,1,379
0.996431121,0.532638412815723,1,380
0.994646681,0.5287817623226871,1,381
0.997144897,0.5288642934429617,1,382
0.536759458,0.3224028009268161,1,383
0.658815132,0.35112351819870674,1,384
0.813704497,0.4360640496675103,1,385
0.76302641,0.42295211733478466,1,386
0.625624554,0.34233686265359753,1,387
0.974304069,0.5134441963736801,1,388
0.630264097,0.34898257072458555,1,389
0.992148465,0.5075484829251994,1,390
0.606709493,0.34785117650984226,1,391
0.991791577,0.5103159123048377,1,392
0.606352605,0.345481673309846,1,393
0.990007138,0.5020235467804788,1,394
0.989293362,0.5096645905774638,1,395
0.706995004,0.36837238822843227,1,396
0.5,0.3048461234125103,1,422
0.518915061,0.3239643262318691,1,423
0.563169165,0.3488568347785297,1,424
0.284796574,0.20855433518673117,1,425
0.459314775,0.27891260819479446,1,426
0.518558173,0.30933136765426056,1,427
0.507137759,0.3053464262468319,1,428
0.574232691,0.3417829249757367,1,429
0.513204854,0.32644157433084003,1,430
0.476445396,0.2923265766977302,1,431
0.349036403,0.24688185858950612,1,432
0.5,0.3049068794820297,1,433
0.526052819,0.3084795672051178,1,434
0.517130621,0.2997118746697856,1,435
0.528194147,0.3257612660148366,1,436
0.502141328,0.32681471920397626,1,437
0.525695931,0.2824296938445483,1,438
0.5,0.3049068794820297,1,439
0.267309065,0.22049139253160854,1,440
0.5,0.3049068794820297,1,441
0.5,0.304704433597653,1,442
0.528551035,0.3225215520770107,1,443
0.895788722,0.48504015643849147,1,444
0.937901499,0.5043292455745239,1,445
0.520342612,0.3163789433081589,1,446
0.481798715,0.3248710532305351,1,1022
0.48786581,0.3172613940169253,1,1023
0.452177016,0.3047153923139022,1,1024
0.394361171,0.28081981884445956,1,1025
0.414346895,0.294452479715804,1,1026
0.431120628,0.30488650178150245,1,1027
0.307637402,0.2439505768699612,1,1028
0.374018558,0.2809253814175824,1,1029
0.653818701,0.410477608724685,1,1030
0.501070664,0.33742030340255236,1,1031
0.459671663,0.32463311358078634,1,1032
0.5,0.3049068794820297,1,1033
0.444325482,0.30148793364103804,1,1034
0.483940043,0.32902487733496405,1,1035
0.513204854,0.3346447487871951,1,1036
0.427551749,0.29976261104609536,1,1037
0.461099215,0.32687170243222285,1,1038
0.41862955,0.3007136659642937,1,1039
0.488579586,0.3300977347231068,1,1040
0.467880086,0.3124028370215174,1,1041
0.496431121,0.3345396243641218,1,1042
0.438972163,0.29551133470953694,1,1043
0.484296931,0.3293743871273228,1,1044
0.46538187,0.32163634418941267,1,1045
0.44111349,0.303627235896071,1,1046
0.500356888,0.3049986405318327,1,1347
0.500713776,0.30665678277769587,1,1348
0.578515346,0.34896025932328245,1,1349
0.488222698,0.28859632129057927,1,1350
0.417915774,0.26948237534481706,1,1351
0.503568879,0.3052820833706239,1,1352
0.429693076,0.2709653858832198,1,1353
0.56923626,0.3424284887096464,1,1354
0.45503212,0.2910338844386664,1,1355
0.502498216,0.3074449919346063,1,1356
0.526766595,0.30382244926466334,1,1357
0.5,0.3049068794820297,1,1358
0.500713776,0.30500510074999887,1,1359
0.529978587,0.3031408055602694,1,1360
0.500713776,0.30452851933534913,1,1361
0.517130621,0.3316076527833472,1,1362
0.462883655,0.28409575598691383,1,1363
0.496431121,0.30532527976981017,1,1364
0.248037116,0.1985196616599973,1,1365
0.498572448,0.3211579998766315,1,1366
0.513204854,0.3116212053415371,1,1367
0.505353319,0.3071419834788213,1,1368
0.913276231,0.49430726499645833,1,1369
0.947180585,0.5100795392362099,1,1370
0.551034975,0.33003753102440164,1,1371
0.518201285,0.32337410481968015,1,1472
0.481441827,0.3001013031135149,1,1473
0.519628837,0.31269528259947005,1,1474
0.490720914,0.3074117950799948,1,1475
0.493576017,0.2991153202691834,1,1476
0.631334761,0.36985251360134397,1,1477
0.575303355,0.339835993809237,1,1478
0.476802284,0.29181303521221774,1,1479
0.618843683,0.3916531097707801,1,1480
0.589578872,0.3353620660128797,1,1481
0.516773733,0.3137982122102809,1,1482
0.5,0.3049068794820297,1,1483
0.5,0.3049068794820297,1,1484
0.505710207,0.29584658873441383,1,1485
0.47751606,0.29334189389788123,1,1486
0.503211991,0.3065962171392586,1,1487
0.495003569,0.3028326119477766,1,1488
0.5,0.3049068794820297,1,1489
0.5,0.3049068794820297,1,1490
0.5,0.3049068794820297,1,1491
0.5,0.3048350191625639,1,1492
0.480728051,0.2917697108381138,1,1493
0.592790864,0.3743344326265653,1,1494
0.514989293,0.3300957281930911,1,1495
0.5,0.3049068794820297,1,1496
0.508208423,0.30865251873304683,1,1622
0.507851535,0.30710385476334456,1,1623
0.568522484,0.3534099768801271,1,1624
0.481084939,0.2866222126996095,1,1625
0.538900785,0.33322109805578004,1,1626
0.736259814,0.4080242417811917,1,1627
0.311206281,0.20583871553595046,1,1628
0.537830121,0.3090997802474511,1,1629
0.521770164,0.32230045986160577,1,1630
0.505710207,0.26997994032505623,1,1631
0.568879372,0.3550714102099811,1,1632
0.5,0.3049068794820297,1,1633
0.530692363,0.31454396004074503,1,1634
0.562098501,0.3118238479645529,1,1635
0.51391863,0.3089696395689148,1,1636
0.5,0.30928351985605146,1,1637
0.535331906,0.3119817997667059,1,1638
0.480371163,0.3187576730480942,1,1639
0.398286938,0.25957886254514334,1,1640
0.5,0.3049068794820297,1,1641
0.501427552,0.3061543698737414,1,1642
0.5,0.3049478383307654,1,1643
0.86509636,0.4727909669725772,1,1644
0.947894361,0.5085169679449104,1,1645
0.539614561,0.32057826171880005,1,1646
0.433261956,0.28626267651787984,1,1797
0.496074233,0.29667666630639966,1,1798
0.457530335,0.30347469779978536,1,1799
0.463954318,0.31613736661044767,1,1800
0.61598858,0.35872845287533217,1,1801
0.626695218,0.37373296106114146,1,1802
0.628479657,0.3968414394786877,1,1803
0.560670949,0.32763984683332054,1,1804
0.512491078,0.33287434375966135,1,1805
